X,Y
2.6312815859289787,-1.8565374980802782
2.6459936580695227,-2.0492041731136053
2.6607332880591152,-2.128111340481655
2.6755004271351157,-1.4691013582822947
2.6902950268118886,-1.9675718502141462
2.7051170388782633,-2.0564128532261123
2.719966415395025,-2.1918406546207136
2.7348431086924436,-1.9112353841482597
2.7497470713678296,-1.9290872168648818
2.7646782562831205,-2.1167073300631833
2.779636616562501,-1.5497426701063723
2.794622105590048,-2.0195887575142835
2.8096346770074114,-1.8349755953280116
2.824674284711518,-2.1032652511122807
2.839740882852307,-1.6800218503041384
2.8548344258304943,-2.044454716448761
2.86995486829536,-1.6358702733942647
2.8851021651425697,-2.0911627490341838
2.9002762715120163,-2.111505707655469
2.9154771427856923,-1.8493735080628708
2.930704734585584,-1.7456089760152211
2.9459590027715956,-1.9174591156570777
2.961239903439498,-2.2498806926796395
2.9765473929188966,-1.7378434873013147
2.9918814277712302,-2.0332290572150113
3.0072419647877906,-1.8997412915214997
3.022628960987767,-2.033567481048383
3.0380423736163116,-2.137792280005572
3.053482160142631,-1.8489490063400047
3.068948278258098,-1.860544415210126
3.0844406858743856,-1.8357436565690104
3.099959341121625,-1.7285007156220145
3.115504202346581,-1.8712888001067647
3.1310752281108543,-1.6534389512029306
3.1466723771891005,-1.9874911720082074
3.1622956085672684,-1.9986699582274152
3.177944881440865,-1.987102444690787
3.193620155213232,-1.795576624297433
3.209321389493852,-1.6779939195810065
3.2250485440966616,-2.133657537617556
3.240801579038396,-1.753440663066715
3.2565804545369454,-2.0853272057842007
3.272385131009729,-2.2056209421412163
3.2882155690720936,-1.8420155667178024
3.3040717295357243,-1.7246403833070958
3.3199535734070746,-2.0320029732227898
3.3358610618858147,-1.7324392735105156
3.3517941563632996,-1.7268352381598062
3.367752818421045,-2.1623001722233655
3.383737009829235,-1.4517225302111614
3.39974669254523,-2.1431220434008265
3.415781828712103,-2.2017227017635377
3.431842380657185,-1.5110601416585396
3.447928310890633,-2.220867166321795
3.4640395821040024,-2.0170011652943938
3.4801761571688505,-1.7074247391389727
3.4963379991353394,-1.531679056699398
3.512525071230864,-2.0865602702888024
3.528737336858693,-1.611408922028061
3.5449747595966197,-1.9814857174212168
3.5612373031956346,-1.7352791715266696
3.5775249315786057,-1.9495380476119188
3.593837608838977,-1.9281270869200955
3.6101752992394776,-1.6593514061020322
3.6265379672108473,-1.6978173427981669
3.6429255773505744,-1.904930647267142
3.6593380944216443,-1.8430389088868748
3.6757754833513077,-1.9820324766280992
3.692237709229853,-2.0967133549844608
3.7087247373093994,-1.7147052855943266
3.725236533002697,-1.810544082570876
3.741773061881942,-1.6441906883532835
3.758334289677604,-2.110495066142823
3.7749201822772633,-1.6707492042238128
3.7915307057244623,-1.6912500859149784
3.8081658262175693,-1.5879248707730858
3.82482551010865,-2.0012614904660575
3.841509723902355,-1.5963241880013959
3.8582184342548147,-1.7745554327368165
3.8749516079725494,-1.8904409252558585
3.8917092120113868,-1.8392476086418539
3.9084912134753904,-1.929094462886189
3.9252975796158025,-1.759938297795777
3.9421282778299926,-1.6070487812717718
3.958983275660423,-1.8510777092994009
3.975862540793614,-1.5722521160540552
3.992766041059132,-1.5818710042626976
4.009693744428578,-2.0164062155749605
4.026645619014591,-2.1469859654130876
4.043621633069858,-1.8549058055146304
4.060621754986136,-2.0922815481090864
4.077645953293285,-1.64207661188459
4.094694196658304,-1.5348761045810766
4.111766453884387,-1.7802409827839552
4.128862693909974,-1.5820632243404638
4.145982885807823,-1.684675307706275
4.163126998784089,-1.5674268653009702
4.180295002177405,-1.835663805201085
4.19748686545798,-1.967071041454282
4.214702558226702,-1.4122848589745576
4.231942050214244,-2.0424099363531933
4.249205311280195,-1.902890044217496
4.266492311412177,-1.63608287451199
4.283803020724989,-2.0445858116308835
4.301137409459746,-1.7104190539089077
4.3184954479830395,-1.858035473145063
4.335877106786091,-1.6324744482627151
4.353282356483926,-1.5004255650913092
4.370711167814545,-1.510208840997255
4.38816351163811,-1.7223833557439683
4.405639358936139,-1.3817597739501049
4.4231386808107,-1.9178307577503715
4.4406614484836195,-1.711472641504046
4.458207633295697,-1.9602750613247704
4.475777206705923,-2.0748200995223027
4.493370140290714,-1.8865527488525986
4.510986405743135,-1.6771822940443013
4.528625974872158,-1.6860724979696116
4.546288819601893,-2.1210129539898532
4.56397491197086,-1.4859533242764733
4.581684224131239,-1.824578979543778
4.599416728348146,-2.037826483498726
4.617172396998908,-1.860916313032809
4.634951202572339,-1.7931787573403064
4.652753117668041,-1.9940310428925436
4.670578114995685,-1.6367024353668402
4.688426167374319,-1.667653197163711
4.7062972477316745,-1.7102902980513608
4.724191329103482,-1.9154278159394567
4.742108384632786,-1.762929070578573
4.760048387569276,-1.9079109083159898
4.778011311268609,-1.9596206269812884
4.795997129191759,-1.7474473105614037
4.814005814904351,-1.5802051848674021
4.832037342076011,-1.803637807316811
4.850091684479722,-1.9110458948063151
4.868168815991185,-1.6805775663117906
4.886268710588183,-1.7287124767526436
4.904391342349953,-1.6081622206621442
4.922536685456559,-2.0087524359753903
4.94070471418828,-1.7394639204361169
4.958895402924991,-1.6811173872772547
4.97710872614556,-2.1138120857860727
4.995344658427242,-1.8647535489529465
5.013603174445082,-1.7113294926354348
5.031884248971328,-1.8430355807143746
5.050187856874835,-1.9467376402020717
5.06851397312049,-1.9133821747817334
5.08686257276863,-1.8925519044690584
5.10523363097447,-1.6957696403433502
5.12362712298754,-1.868673382484598
5.142043024151115,-1.9773803457959558
5.16048130990166,-1.8599317063230028
5.178941955768278,-2.0193041633986235
5.197424937372157,-1.9036362783843919
5.215930230426029,-1.6540627160400434
5.234457810733628,-1.7361990332136998
5.253007654189153,-1.460386127946213
5.271579736776741,-1.699817338212018
5.290174034569936,-1.7542049101181283
5.30879052373117,-1.7555028475162544
5.327429180511239,-1.7789600853325735
5.346089981248797,-2.1207408166918404
5.364772902369839,-1.7199610942478993
5.383477920387199,-1.9149130625454553
5.402205011900049,-2.11919236040493
5.420954153593397,-1.714109532779843
5.439725322237598,-1.3767480583739595
5.458518494687859,-1.6904007659284404
5.477333647883765,-2.0360086113547924
5.49617075884878,-1.391343224215389
5.515029804689783,-1.7669568867014553
5.533910762596587,-2.1607857890976803
5.552813609841473,-2.0152053146681164
5.571738323778715,-1.3248965586587444
5.590684881844129,-1.7779967004842296
5.609653261554602,-1.4621955104513682
5.628643440507647,-1.473306350509095
5.647655396380941,-1.7616228861969994
5.666689106931882,-1.8332139406709966
5.685744549997143,-1.4356415858680485
5.70482170349223,-1.877709469001831
5.723920545411044,-1.8734389260190285
5.743041053825444,-1.702132308071966
5.762183206884822,-1.3444828385022125
5.781346982815666,-1.627176351952046
5.800532359921141,-1.9574468864492054
5.819739316580669,-1.494253760891594
5.8389678312495015,-1.8086978931929474
5.858217882458317,-1.5585288247009856
5.877489448812799,-1.7982952338617848
5.896782508993236,-1.7216163140468232
5.916097041754104,-1.6494608868732679
5.9354330259236745,-1.493287621907237
5.954790440403612,-1.7364855521344422
5.9741692641685775,-1.452659620107403
5.993569476265831,-1.812605177081362
6.012991055814846,-1.41486249587247
6.03243398200692,-1.7761547502737827
6.051898234104792,-1.79390901449715
6.071383791442254,-2.0922823817376015
6.090890633423783,-1.788451220903315
6.110418739524151,-1.7382471134300996
6.129968089288066,-1.8792829212973283
6.14953866232979,-1.5159427438826005
6.169130438332778,-1.6389506264087987
6.18874339704931,-1.657523834903164
6.2083775183001295,-1.4867620312524188
6.228032781974082,-1.66379560756465
6.24770916802776,-1.7457659325782187
6.267406656485149,-1.912976639552081
6.287125227437274,-1.8538140194433856
6.306864861041849,-2.038991429143116
6.326625537522932,-1.7124437265376606
6.346407237170582,-1.8207729405929967
6.3662099403405135,-1.8327122452194817
6.386033627453761,-1.9520910179986943
6.405878278996341,-2.055536184450613
6.425743875518914,-1.8106303310832996
6.445630397636458,-1.8194087015829772
6.465537826027936,-1.7909341308649045
6.485466141435968,-1.6418027976978125
6.505415324666506,-1.7717990625244806
6.525385356588517,-1.7139412750320184
6.545376218133654,-1.4928829266270736
6.565387890295945,-1.2687103008718281
6.585420354131468,-1.599743197411745
6.605473590758052,-1.534243197877269
6.625547581354952,-2.0120666591606096
6.645642307162547,-1.5703864541406305
6.665757749482029,-1.6913130436573467
6.685893889675103,-1.9499725867007982
6.70605070916368,-1.9430558044010728
6.7262281894295795,-1.6817529477130617
6.7464263120142265,-1.9500799516287581
6.766645058518362,-1.8398811860085664
6.786884410601742,-1.8799430559214652
6.807144349982847,-2.018258578509232
6.827424858438597,-2.058078420461086
6.8477259178040555,-1.8022293213735965
6.868047509972145,-1.6882644590325566
6.888389616893369,-1.8015559916991306
6.908752220575521,-1.8334259159161617
6.9291353030834095,-1.6976635641402158
6.949538846538577,-2.3072036012876302
6.969962833119026,-1.6870186469548418
6.9904072450589405,-1.2346861752775449
7.010872064648415,-1.478209746290508
7.031357274233186,-1.6453333669099761
7.051862856214359,-1.8060353235625461
7.072388793048143,-1.6037001249952465
7.092935067245582,-1.6090255801302997
7.1135016613722994,-1.4765234295884868
7.134088558048224,-1.7633558210542077
7.15469573994734,-1.938048857395827
7.175323189797425,-1.3902804378371072
7.1959708903797885,-1.7334428445091032
7.216638824529027,-1.4661144337495031
7.237326975132762,-1.710513820354774
7.25803532513139,-1.7764405250946345
7.278763857517835,-1.791721888464537
7.299512555337301,-1.4344493751050276
7.3202814016870175,-1.549072625198485
7.341070379716006,-1.9688149373771193
7.361879472624828,-1.316706961780345
7.382708663665343,-1.591523265090399
7.403557936140477,-1.888404294423316
7.424427273403973,-1.7896620539375827
7.4453166588601585,-1.5203431493646933
7.466226075963712,-1.3866299861371911
7.487155508219426,-1.8049853503873052
7.508104939181976,-1.4524670336384462
7.529074352455687,-1.6650002056479696
7.550063731694309,-1.6872945177241987
7.5710730606007814,-1.6289375728508704
7.592102322927012,-1.596047940532201
7.613151502473653,-1.9207062010854268
7.634220583089872,-1.6716552137628404
7.655309548673135,-1.6653618571174238
7.676418383168981,-1.609659365086082
7.6975470705708045,-1.873774803337957
7.71869559491964,-1.932859207287732
7.73986394030394,-1.83836762544394
7.761052090859367,-1.8201905486480396
7.782260030768571,-1.8608246071620478
7.803487744260983,-1.9852867955356261
7.824735215612605,-1.680446779072895
7.846002429145792,-1.7165304122896916
7.867289369229052,-1.8426459674611086
7.888596020276836,-1.9348836443986106
7.909922366749331,-1.5071869128731565
7.931268393152254,-1.4926464436435083
7.952634084036654,-1.4221786437142099
7.974019423998704,-1.9839849382352512
7.995424397679503,-1.3620291304694643
8.016848989764878,-1.3088345656910028
8.038293184985182,-1.4498700435046543
8.059756968115098,-1.5529737983046652
8.081240323973445,-1.5845155360801544
8.102743237422985,-1.8652761827094293
8.124265693370218,-1.4642863664090455
8.145807676765209,-1.3266648731808184
8.167369172601378,-1.317850914853542
8.188950165915324,-1.213162885259367
8.210550641786623,-1.854497620380092
8.23217058533766,-1.6575329679758324
8.253809981733415,-1.8847695613384856
8.275468816181306,-1.5651768259586627
8.297147073930985,-1.4826995229615203
8.318844740274164,-1.7992005310277999
8.34056180054443,-1.9466010657470996
8.362298240117068,-1.1015508849018416
8.384054044408868,-1.3863928910972159
8.405829198877974,-1.6872333708452922
8.427623689023667,-1.6100608669578118
8.449437500386232,-1.5826832297204851
8.471270618546736,-1.7432565634324484
8.493123029126908,-1.8801781716407007
8.514994717788909,-1.7917749044799076
8.536885670235202,-1.6335739894935584
8.558795872208357,-1.729024184348047
8.580725309490896,-1.7666005864292222
8.602673967905105,-1.799330222778875
8.624641833312891,-1.7320000856444355
8.646628891615588,-1.3976225540168297
8.668635128753817,-1.5416974429333912
8.690660530707289,-1.9269515251476501
8.712705083494676,-1.6476271629308619
8.734768773173416,-1.5523067253106178
8.756851585839579,-1.8404033067434282
8.778953507627678,-1.5849519354236064
8.801074524710529,-1.8773491534851023
8.823214623299082,-1.4477116323758685
8.845373789642263,-1.2531772900068752
8.86755201002682,-1.3918834006243435
8.889749270777164,-1.3128610700321746
8.911965558255206,-1.4641261595955009
8.934200858860219,-1.58512452011356
8.956455159028664,-1.4253693166488388
8.978728445234054,-1.7451723887009996
9.001020703986788,-1.6975044023811603
9.023331921834007,-1.6163860600066922
9.04566208535944,-2.08498007309859
9.068011181183268,-1.5828253381197241
9.090379195961939,-2.0402757772804985
9.112766116388068,-1.6689298434726227
9.135171929190248,-1.6017833028688955
9.157596621132939,-1.4671904468525314
9.180040179016284,-1.538338307631006
9.202502589676003,-1.3783600470478892
9.224983839983217,-1.617481788616824
9.247483916844335,-1.8307533388934478
9.270002807200877,-1.3929148172617052
9.292540498029368,-1.5669314849809974
9.315096976341167,-1.3865781092249847
9.337672229182354,-1.794487189540939
9.360266243633564,-1.545721098222923
9.382879006809876,-1.9236948136064473
9.405510505860647,-1.3707427108899943
9.428160727969404,-1.4256134210899991
9.450829660353682,-1.4698127352249832
9.47351729026491,-1.5962127169163023
9.49622360498826,-1.735461142453001
9.518948591842525,-1.5904202591575558
9.54169223817998,-1.8333224419660308
9.564454531386252,-1.2653688288513116
9.587235458880182,-1.5638549936049544
9.610035008113707,-1.7267382241909313
9.632853166571715,-1.7526524937062495
9.655689921771936,-1.210560147186305
9.678545261264782,-1.5279573975447402
9.701419172633253,-1.873997631230345
9.724311643492785,-1.5944659987184133
9.74722266149114,-1.3615804585702707
9.770152214308261,-1.6079417378781877
9.793100289656175,-1.4276954655500043
9.816066875278834,-1.7128332153731443
9.839051958952025,-2.0183977668713133
9.862055528483218,-1.829847115048958
9.885077571711467,-1.692796302105047
9.908118076507265,-1.389829964369984
9.931177030772451,-1.402616007413702
9.954254422440057,-1.4609989635364913
9.977350239474221,-1.6095141063233482
10.000464469870037,-1.635644902545321
10.023597101653461,-1.6662028792041808
10.046748122881178,-1.4519409942211645
10.069917521640496,-1.7157277595546137
10.09310528604921,-1.6769944505709105
10.116311404255514,-1.4394274542627108
10.139535864437855,-1.466163037944878
10.162778654804852,-1.6246441802750649
10.186039763595144,-1.3779508695290383
10.209319179077308,-1.0459243875134079
10.232616889549728,-1.8280817642119482
10.255932883340494,-1.2581979775689187
10.279267148807273,-1.9643048174657785
10.302619674337222,-1.576512081815419
10.325990448346852,-1.5736336658078214
10.349379459281943,-1.7720557635823666
10.372786695617407,-1.7485679629579085
10.396212145857206,-1.666932464248449
10.419655798534222,-1.6227814356947345
10.443117642210169,-1.485635908959863
10.466597665475462,-1.751514399594889
10.490095856949134,-1.3183721031397855
10.513612205278712,-1.6041789384369793
10.537146699140127,-1.2159258894950298
10.56069932723759,-1.4521623710843026
10.584270078303508,-1.6938039006991847
10.60785894109836,-1.1726590757129567
10.631465904410614,-1.5776413808864713
10.65509095705661,-1.462467296919453
10.678734087880457,-1.412454162520118
10.70239528575394,-1.996042985162243
10.726074539576414,-1.308037690756756
10.749771838274704,-1.9194753496730672
10.773487170803,-1.225521015806566
10.797220526142764,-1.4081414621515438
10.820971893302634,-1.472577549521506
10.844741261318303,-1.5052076379343955
10.868528619252462,-1.5023890141613085
10.892333956194648,-1.3964545065682694
10.916157261261203,-1.1894160715686368
10.93999852359513,-1.3080302160644177
10.963857732366032,-1.5876282488107267
10.987734876769986,-1.6719531740630065
11.01162994602948,-1.352016868293355
11.03554292939329,-1.3348160300250602
11.059473816136393,-1.493944462846644
11.08342259555989,-1.359050930802381
11.107389256990887,-1.5724474993040989
11.13137378978242,-1.7929536448971035
11.15537618331336,-1.6650922944849733
11.17939642698831,-1.4419068356836315
11.203434510237525,-1.2848891287812807
11.227490422516821,-1.4472432135541116
11.251564153307475,-1.5114764308702981
11.275655692116144,-1.87452088413786
11.299765028474766,-1.4723464348066995
11.323892151940486,-1.3943702910331661
11.348037052095545,-1.4045368062248285
11.372199718547217,-1.807645142270226
11.396380140927695,-1.2856404988302113
11.420578308894028,-1.5400389197953595
11.444794212128011,-1.2367914679499603
11.469027840336123,-1.521567470687439
11.493279183249413,-1.3100375139001563
11.517548230623436,-1.537073925186048
11.54183497223816,-1.1841762692396793
11.566139397897881,-1.4666599592898415
11.59046149743113,-1.5549099381080438
11.614801260690614,-1.679340301847284
11.639158677553095,-1.3097307750114073
11.663533737919344,-1.5856679031386436
11.687926431714025,-1.740513408608626
11.712336748885647,-1.4320609352261031
11.736764679406447,-1.301524815085722
11.76121021327233,-1.560160616910931
11.785673340502782,-1.5187847717759577
11.810154051140794,-1.6435312581786965
11.834652335252759,-1.4128405709957907
11.859168182928435,-1.6475727990271785
11.883701584280814,-1.4891928288378788
11.908252529446088,-1.5870949351315837
11.932821008583533,-1.6384932966726868
11.957407011875459,-1.7341231992851132
11.98201052952711,-1.5638672840875796
12.006631551766608,-1.7465959481936224
12.031270068844847,-1.594820749382404
12.055926071035449,-1.6154630449077876
12.080599548634654,-1.3816951398393067
12.105290491961274,-1.264742446699651
12.129998891356585,-1.6172556403603768
12.15472473718429,-1.3345163921082772
12.179468019830402,-1.3182659993465653
12.204228729703203,-1.4499214017855637
12.229006857233145,-1.5978742269255553
12.2538023928728,-1.4079458658641741
12.278615327096752,-1.2422825649291522
12.303445650401565,-1.9439923594129647
12.328293353305671,-1.2198210311014368
12.353158426349324,-1.4685747926450017
12.37804086009451,-1.5369367367139504
12.402940645124893,-1.6461250464254042
12.42785777204572,-1.6181867550871063
12.452792231483768,-1.1597113668277768
12.477744014087264,-1.304773589018708
12.502713110525821,-1.436079379140886
12.527699511490354,-1.413572577991209
12.55270320769303,-1.7151872658533933
12.577724189867173,-1.239822606700457
12.602762448767221,-1.4031337859239303
12.627817975168629,-1.430124224122011
12.652890759867834,-1.3403170796246575
12.67798079368214,-1.9373244182556981
12.703088067449702,-1.3192084696482966
12.728212572029413,-1.2805689309925417
12.753354298300874,-1.38418869807493
12.778513237164288,-1.5075861112606097
12.803689379540428,-1.0283097309142577
12.828882716370542,-1.3141221379059276
12.854093238616315,-1.5127144147613145
12.879320937259772,-1.6512446896298365
12.90456580330324,-1.8326053069658763
12.929827827769257,-1.2866345587460284
12.955107001700531,-1.1657967366845283
12.980403316159853,-1.2246570646058803
13.005716762230053,-1.5425069477521836
13.031047331013914,-1.4782321912941723
13.056395013634129,-1.2327632166870437
13.081759801233215,-1.452106471843709
13.107141684973476,-1.4843460351292164
13.132540656036909,-1.2353330479221616
13.157956705625175,-0.9836333350308775
13.183389824959498,-1.4251295758611606
13.20884000528064,-1.17927498004848
13.234307237848814,-1.3359517439263806
13.259791513943629,-1.7094456716130142
13.28529282486403,-1.2336780720665554
13.310811161928237,-1.3537110479247114
13.336346516473679,-1.470081311636818
13.361898879856946,-1.4361030699167117
13.387468243453705,-1.2364903616445084
13.41305459865867,-1.6957478471703127
13.438657936885507,-1.4756771851698152
13.464278249566812,-1.508140698314952
13.48991552815402,-1.3663001316186716
13.515569764117364,-1.510318670463941
13.541240948945807,-1.3468895552038467
13.566929074146994,-1.3976051221193955
13.592634131247177,-1.4665310464225012
13.61835611179117,-1.0075408631643932
13.64409500734229,-1.1429307502634685
13.669850809482295,-1.5204990199102235
13.695623509811323,-1.4923278823474018
13.721413099947847,-1.054476607715967
13.747219571528607,-1.5605334115551044
13.773042916208558,-1.0056504277989062
13.798883125660812,-1.483176470216781
13.824740191576586,-1.3850158840361577
13.850614105665137,-1.068048791675564
13.87650485965372,-1.3108674016954827
13.902412445287514,-1.1905231229292048
13.928336854329588,-1.3193882772298462
13.954278078560824,-1.43649931390976
13.980236109779888,-1.241488273120702
14.006210939803143,-1.5664238638689658
14.03220256046463,-1.6328055668220154
14.05821096361598,-1.4199867729555729
14.084236141126398,-1.5540439810294777
14.110278084882564,-1.819937723432598
14.136336786788625,-1.1640898158889847
14.162412238766102,-1.431244367318305
14.188504432753874,-1.460905610585773
14.214613360708087,-1.3889181899341168
14.240739014602145,-1.1688856606499447
14.266881386426613,-1.1884289199606077
14.2930404681892,-1.5212787254552733
14.319216251914686,-0.9188371836569835
14.345408729644886,-1.1546242412213796
14.371617893438577,-1.4557670424222053
14.397843735371476,-1.6716886862818914
14.424086247536161,-1.0486405719542549
14.450345422042044,-1.5994243529247887
14.476621251015299,-1.3613314137044548
14.50291372659883,-1.285765429828105
14.529222840952205,-1.3610893520655303
14.555548586251623,-1.0632266011915592
14.581890954689847,-1.5859075577823087
14.608249938476172,-1.2074516042124193
14.634625529836354,-1.5875624367843884
14.661017721012591,-1.1374204986403782
14.687426504263435,-1.1835744809830488
14.713851871863788,-1.4279414504449999
14.740293816104813,-1.1845669442645466
14.766752329293917,-1.1008142561545096
14.793227403754672,-1.2342535226268039
14.819719031826809,-1.3704122252518642
14.84622720586612,-1.4947977985366014
14.872751918244457,-1.068386069551302
14.899293161349652,-1.3266110002774407
14.925850927585493,-1.5044186928473642
14.95242520937165,-1.1767102714941482
14.979015999143664,-1.2229736145739538
15.005623289352865,-1.4350972151339003
15.032247072466355,-1.0369583695277842
15.058887340966937,-1.829327762224986
15.085544087353092,-1.9179684765473963
15.112217304138916,-0.9626044321008762
15.138906983854081,-1.2867678274977166
15.165613119043787,-1.180884481825453
15.192335702268728,-1.4471713279733152
15.21907472610503,-0.6474675156322554
15.24583018314422,-1.298906162287289
15.272602065993167,-1.366459510685922
15.299390367274059,-1.1343932375150256
15.326195079624338,-1.6363844232738962
15.353016195696664,-1.3828553117057623
15.379853708158873,-1.2555072414561037
15.406707609693935,-1.5413215347205977
15.4335778929999,-1.5208806341877827
15.460464550789865,-1.095575235724061
15.487367575791929,-1.228415871659373
15.514286960749148,-1.1903842015982864
15.541222698419487,-1.2013976169739584
15.568174781575793,-1.5522059525694003
15.595143203005733,-1.1724714818901085
